PlayerName,Year,League,gs,g,ip_value,ip_label,h,r,er,bb,so,hbp,ibb,ab,bf,fo,go,np,Win,Loss,Save,era_value,era_label,wlp_value,wlp_label,whip_value,whip_label,h9_value,h9_label,bb9_value,bb9_label,so9_value,so9_label,sobb_value,sobb_label
Dave Draijer,2012,Hoofdklasse Honkbal (NLD),1,1,0.3333333333333333,0.1,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0
Dave Draijer,2013,Hoofdklasse Honkbal (NLD),5,5,1.6666666666666665,1.2,0,0,0,0,0,0,0,5,5,3,2,18,0,0,0,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Bergman,2010,Hoofdklasse Honkbal (NLD),16,17,108.0,108.0,81,29,19,23,104,2,0,393,425,95,109,0,12,3,0,1.5833333333333333,1.58,0.8,.800,0.9629629629629629,0.963,6.75,6.8,1.9166666666666667,1.9,8.666666666666666,8.7,4.521739130434782,4.5
David Bergman,2011,Hoofdklasse Honkbal (NLD),16,17,111.99999999999999,111.0,91,35,26,21,113,6,1,412,456,102,109,0,8,4,0,2.0892857142857144,2.09,0.6666666666666666,.666,1.0000000000000002,1.0,7.312500000000001,7.3,1.6875000000000002,1.7,9.080357142857144,9.1,5.380952380952381,5.4
David Bergman,2012,Hoofdklasse Honkbal (NLD),20,20,136.0,136.0,114,38,25,14,133,6,0,504,536,106,149,1952,12,4,0,1.6544117647058822,1.65,0.75,.750,0.9411764705882353,0.941,7.544117647058823,7.5,0.9264705882352942,0.9,8.801470588235293,8.8,9.5,9.5
David Bergman,2013,Hoofdklasse Honkbal (NLD),18,18,117.66666666666667,117.2,82,25,20,23,117,8,0,417,458,104,113,1676,10,3,0,1.5297450424929178,1.53,0.7692307692307693,.769,0.8923512747875354,0.892,6.271954674220963,6.3,1.7592067988668554,1.8,8.949008498583568,8.9,5.086956521739131,5.1
David Bergman,2014,Hoofdklasse Honkbal (NLD),15,17,98.66666666666667,98.2,90,34,28,20,74,2,0,367,396,87,116,1380,5,6,0,2.554054054054054,2.55,0.45454545454545453,.454,1.114864864864865,1.115,8.20945945945946,8.2,1.8243243243243243,1.8,6.75,6.8,3.7,3.7
David Bergman,2015,Hoofdklasse Honkbal (NLD),12,27,119.0,119.0,128,46,36,24,53,1,0,457,498,140,143,1594,8,4,0,2.722689075630252,2.72,0.6666666666666666,.666,1.2773109243697478,1.277,9.680672268907562,9.7,1.815126050420168,1.8,4.008403361344538,4.0,2.2083333333333335,2.2
David Bergman,2016,Hoofdklasse Honkbal (NLD),15,18,88.00000000000001,88.0,93,54,38,23,42,4,0,347,379,109,95,1264,6,6,0,3.886363636363636,3.89,0.5,.500,1.318181818181818,1.318,9.511363636363635,9.5,2.352272727272727,2.4,4.295454545454545,4.3,1.826086956521739,1.8
David van Heyningen,2019,Hoofdklasse Honkbal (NLD),1,15,12.666666666666664,12.2,12,32,28,42,7,3,0,44,91,10,16,397,0,1,0,19.894736842105267,19.89,0.0,.000,4.2631578947368425,4.263,8.526315789473685,8.5,29.8421052631579,29.8,4.973684210526317,5.0,0.16666666666666666,0.2
De Flanegin,2010,Hoofdklasse Honkbal (NLD),0,4,10.000000000000002,10.0,7,4,4,8,4,0,0,35,45,12,14,0,0,0,0,3.599999999999999,3.6,0.0,.000,1.4999999999999998,1.5,6.299999999999999,6.3,7.199999999999998,7.2,3.599999999999999,3.6,0.5,0.5
De Flanegin,2014,Hoofdklasse Honkbal (NLD),0,1,1.0,1.0,0,0,0,1,0,1,0,3,5,1,2,11,0,0,0,0.0,0.0,0.0,.000,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
Dennis Burgersdijk,2010,Hoofdklasse Honkbal (NLD),11,19,61.333333333333336,61.1,67,40,28,28,37,4,0,244,287,49,88,0,1,6,1,4.108695652173913,4.11,0.14285714285714285,.142,1.5489130434782608,1.549,9.831521739130434,9.8,4.108695652173913,4.1,5.429347826086956,5.4,1.3214285714285714,1.3
Dennis Burgersdijk,2011,Hoofdklasse Honkbal (NLD),8,17,48.66666666666667,48.2,63,36,34,36,44,4,1,200,243,34,59,0,1,4,1,6.287671232876712,6.29,0.2,.200,2.0342465753424657,2.034,11.650684931506849,11.7,6.6575342465753415,6.7,8.136986301369863,8.1,1.2222222222222223,1.2
Dennis Burgersdijk,2012,Hoofdklasse Honkbal (NLD),15,17,90.66666666666667,90.2,91,71,54,55,71,9,2,349,425,64,118,1575,3,10,0,5.360294117647059,5.36,0.23076923076923078,.230,1.6102941176470587,1.61,9.033088235294118,9.0,5.459558823529411,5.5,7.047794117647059,7.0,1.290909090909091,1.3
Dennis Burgersdijk,2013,Hoofdklasse Honkbal (NLD),12,16,69.00000000000001,69.0,85,45,27,22,48,6,0,285,321,62,86,1072,5,7,0,3.521739130434782,3.52,0.4166666666666667,.416,1.5507246376811592,1.551,11.086956521739127,11.1,2.8695652173913038,2.9,6.26086956521739,6.3,2.1818181818181817,2.2
Dennis Burgersdijk,2014,Hoofdklasse Honkbal (NLD),13,20,86.0,86.0,99,58,44,45,51,10,2,332,401,73,110,1516,5,5,2,4.604651162790698,4.6,0.5,.500,1.6744186046511629,1.674,10.36046511627907,10.4,4.709302325581396,4.7,5.337209302325581,5.3,1.1333333333333333,1.1
Dennis Burgersdijk,2015,Hoofdklasse Honkbal (NLD),5,17,42.666666666666664,42.2,46,20,19,20,26,1,0,163,190,40,56,660,4,2,0,4.0078125,4.01,0.6666666666666666,.666,1.546875,1.547,9.703125,9.7,4.21875,4.2,5.484375,5.5,1.3,1.3
Dennis Burgersdijk,2016,Hoofdklasse Honkbal (NLD),16,18,96.33333333333333,96.1,95,41,31,36,60,3,0,369,419,85,129,1525,8,5,1,2.8961937716262978,2.9,0.6153846153846154,.615,1.3598615916955017,1.36,8.875432525951558,8.9,3.3633217993079585,3.4,5.605536332179931,5.6,1.6666666666666667,1.7
Dennis Burgersdijk,2017,Hoofdklasse Honkbal (NLD),0,27,40.00000000000001,40.0,42,24,22,7,24,3,2,149,163,31,53,559,1,4,4,4.949999999999999,4.95,0.2,.200,1.2249999999999999,1.225,9.449999999999998,9.4,1.5749999999999997,1.6,5.3999999999999995,5.4,3.4285714285714284,3.4
Dennis Burgersdijk,2018,Hoofdklasse Honkbal (NLD),13,22,99.99999999999999,99.0,75,32,27,26,89,3,2,367,404,87,111,1418,6,4,3,2.43,2.43,0.6,.600,1.0100000000000002,1.01,6.750000000000001,6.8,2.3400000000000003,2.3,8.010000000000002,8.0,3.423076923076923,3.4
Dennis Burgersdijk,2019,Hoofdklasse Honkbal (NLD),15,15,81.33333333333333,81.1,86,48,30,28,56,5,1,324,365,85,91,1360,4,6,0,3.319672131147541,3.32,0.4,.400,1.4016393442622952,1.402,9.51639344262295,9.5,3.098360655737705,3.1,6.19672131147541,6.2,2.0,2.0
Dennis Buring,2011,Hoofdklasse Honkbal (NLD),5,10,24.0,24.0,27,19,15,13,11,3,0,93,112,26,28,0,1,1,0,5.625,5.62,0.5,.500,1.6666666666666667,1.667,10.125,10.1,4.875,4.9,4.125,4.1,0.8461538461538461,0.8
Dennis Buring,2012,Hoofdklasse Honkbal (NLD),1,13,29.333333333333332,29.1,18,8,4,19,11,2,1,99,124,32,38,485,0,2,0,1.2272727272727273,1.23,0.0,.000,1.2613636363636365,1.261,5.522727272727273,5.5,5.829545454545455,5.8,3.375,3.4,0.5789473684210527,0.6
Dennis Buring,2013,Hoofdklasse Honkbal (NLD),2,29,49.666666666666664,49.2,41,17,11,26,21,8,0,176,217,52,64,760,3,2,0,1.993288590604027,1.99,0.6,.600,1.3489932885906042,1.349,7.429530201342282,7.4,4.7114093959731544,4.7,3.8053691275167787,3.8,0.8076923076923077,0.8
Dennis Buring,2014,Hoofdklasse Honkbal (NLD),1,21,31.333333333333336,31.1,36,17,15,11,8,2,0,117,134,32,44,384,1,0,0,4.308510638297872,4.31,1.0,1.000,1.4999999999999998,1.5,10.340425531914892,10.3,3.1595744680851063,3.2,2.2978723404255317,2.3,0.7272727272727273,0.7
Dennis Buring,2015,Hoofdklasse Honkbal (NLD),0,22,28.333333333333336,28.1,39,20,17,9,12,3,0,114,130,30,35,462,0,1,0,5.3999999999999995,5.4,0.0,.000,1.6941176470588233,1.694,12.388235294117646,12.4,2.8588235294117643,2.9,3.8117647058823527,3.8,1.3333333333333333,1.3
Dennis Ribbens,2016,Hoofdklasse Honkbal (NLD),0,1,1.0,1.0,2,2,2,2,0,0,0,4,6,1,1,28,0,0,0,18.0,18.0,0.0,.000,4.0,4.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0
Dennis de Quint,2015,Hoofdklasse Honkbal (NLD),0,1,1.0,1.0,1,0,0,0,0,0,0,4,4,2,1,9,0,0,0,0.0,0.0,0.0,.000,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis van den Bunt,2017,Hoofdklasse Honkbal (NLD),0,3,3.9999999999999996,3.0,5,5,3,4,2,1,0,18,23,1,8,78,0,0,0,6.750000000000001,6.75,0.0,.000,2.2500000000000004,2.25,11.250000000000002,11.3,9.000000000000002,9.0,4.500000000000001,4.5,0.5,0.5
Denzel Richardson,2018,Hoofdklasse Honkbal (NLD),0,2,1.3333333333333333,1.1,2,6,4,5,2,0,0,8,13,2,0,53,0,0,0,27.0,27.0,0.0,.000,5.25,5.25,13.5,13.5,33.75,33.8,13.5,13.5,0.4,0.4
Derek Tarapacki,2010,Hoofdklasse Honkbal (NLD),1,1,9.333333333333334,9.1,3,3,1,5,14,1,0,28,35,6,5,0,0,1,0,0.9642857142857142,0.96,0.0,.000,0.8571428571428571,0.857,2.892857142857143,2.9,4.821428571428571,4.8,13.5,13.5,2.8,2.8
Derek Tarapacki,2011,Hoofdklasse Honkbal (NLD),0,29,55.66666666666667,55.2,45,17,14,17,74,7,1,205,232,30,56,0,5,3,10,2.2634730538922154,2.26,0.625,.625,1.1137724550898203,1.114,7.275449101796407,7.3,2.7485029940119756,2.7,11.964071856287424,12.0,4.352941176470588,4.4
Derek Tarapacki,2012,Hoofdklasse Honkbal (NLD),0,34,51.0,51.0,25,7,3,9,69,7,1,173,192,24,53,710,4,1,9,0.5294117647058824,0.53,0.8,.800,0.6666666666666666,0.667,4.411764705882353,4.4,1.588235294117647,1.6,12.176470588235293,12.2,7.666666666666667,7.7
Diego Markwell,2010,Hoofdklasse Honkbal (NLD),16,16,105.99999999999999,105.0,78,27,16,24,70,10,1,378,417,100,124,0,10,3,0,1.358490566037736,1.36,0.7692307692307693,.769,0.9622641509433963,0.962,6.622641509433963,6.6,2.037735849056604,2.0,5.9433962264150955,5.9,2.9166666666666665,2.9
Diego Markwell,2011,Hoofdklasse Honkbal (NLD),16,16,102.33333333333333,102.1,72,19,19,30,59,4,0,350,387,89,129,0,12,1,0,1.6710097719869708,1.67,0.9230769230769231,.923,0.996742671009772,0.997,6.3322475570032575,6.3,2.638436482084691,2.6,5.188925081433225,5.2,1.9666666666666666,2.0
Diego Markwell,2012,Hoofdklasse Honkbal (NLD),17,17,116.66666666666667,116.2,91,26,20,29,84,5,0,427,467,93,146,1626,13,3,0,1.5428571428571427,1.54,0.8125,.812,1.0285714285714285,1.029,7.02,7.0,2.237142857142857,2.2,6.4799999999999995,6.5,2.896551724137931,2.9
Diego Markwell,2013,Hoofdklasse Honkbal (NLD),20,20,138.0,138.0,98,39,25,40,108,7,0,497,553,111,165,2013,13,4,0,1.6304347826086956,1.63,0.7647058823529411,.764,1.0,1.0,6.391304347826087,6.4,2.608695652173913,2.6,7.043478260869565,7.0,2.7,2.7
Diego Markwell,2014,Hoofdklasse Honkbal (NLD),17,17,112.66666666666666,112.2,94,27,26,38,88,4,1,406,460,106,123,1755,9,3,0,2.076923076923077,2.08,0.75,.750,1.1715976331360947,1.172,7.508875739644971,7.5,3.035502958579882,3.0,7.029585798816568,7.0,2.3157894736842106,2.3
Diego Markwell,2015,Hoofdklasse Honkbal (NLD),17,17,113.33333333333333,113.1,90,37,23,30,80,5,0,419,462,86,152,1628,12,2,0,1.8264705882352943,1.83,0.8571428571428571,.857,1.0588235294117647,1.059,7.147058823529412,7.1,2.3823529411764706,2.4,6.352941176470589,6.4,2.6666666666666665,2.7
Diego Markwell,2016,Hoofdklasse Honkbal (NLD),20,20,125.99999999999999,125.0,121,45,42,49,64,3,0,459,525,110,172,1943,10,4,0,3.0000000000000004,3.0,0.7142857142857143,.714,1.3492063492063493,1.349,8.642857142857144,8.6,3.5000000000000004,3.5,4.571428571428572,4.6,1.3061224489795917,1.3
Diego Markwell,2017,Hoofdklasse Honkbal (NLD),20,20,126.66666666666667,126.2,100,47,41,47,62,7,0,460,524,139,157,1901,14,2,0,2.913157894736842,2.91,0.875,.875,1.1605263157894736,1.161,7.105263157894736,7.1,3.3394736842105264,3.3,4.405263157894737,4.4,1.3191489361702127,1.3
Diego Markwell,2018,Hoofdklasse Honkbal (NLD),19,19,111.0,111.0,81,35,31,32,63,10,0,385,439,96,145,1610,12,2,0,2.5135135135135136,2.51,0.8571428571428571,.857,1.018018018018018,1.018,6.5675675675675675,6.6,2.5945945945945947,2.6,5.108108108108108,5.1,1.96875,2.0
Diego Markwell,2019,Hoofdklasse Honkbal (NLD),18,18,103.33333333333333,103.1,90,29,24,31,74,8,0,378,424,88,125,1584,11,1,0,2.0903225806451613,2.09,0.9166666666666666,.916,1.170967741935484,1.171,7.838709677419355,7.8,2.7,2.7,6.445161290322581,6.4,2.3870967741935485,2.4
Dion Steijl,2012,Hoofdklasse Honkbal (NLD),0,14,11.999999999999998,11.0,25,17,12,9,10,3,0,60,74,17,8,287,0,1,0,9.000000000000002,9.0,0.0,.000,2.833333333333334,2.833,18.750000000000004,18.8,6.750000000000001,6.8,7.500000000000001,7.5,1.1111111111111112,1.1
Dion Steijl,2013,Hoofdklasse Honkbal (NLD),0,15,20.666666666666664,20.2,27,17,8,16,8,2,0,86,108,27,22,402,1,1,0,3.483870967741936,3.48,0.5,.500,2.080645161290323,2.081,11.758064516129034,11.8,6.967741935483872,7.0,3.483870967741936,3.5,0.5,0.5
Dion Steijl,2017,Hoofdklasse Honkbal (NLD),3,7,24.999999999999996,24.0,24,14,11,8,16,2,0,94,106,26,29,381,1,3,0,3.9600000000000004,3.96,0.25,.250,1.2800000000000002,1.28,8.64,8.6,2.8800000000000003,2.9,5.760000000000001,5.8,2.0,2.0
Dion Steijl,2018,Hoofdklasse Honkbal (NLD),9,13,57.333333333333336,57.1,74,44,38,22,23,2,0,234,264,69,66,874,3,5,0,5.965116279069767,5.97,0.375,.375,1.6744186046511627,1.674,11.616279069767442,11.6,3.453488372093023,3.5,3.6104651162790695,3.6,1.0454545454545454,1.0
Diornick Sanchez,2013,Hoofdklasse Honkbal (NLD),0,18,21.0,21.0,12,12,9,15,10,3,0,71,93,27,23,355,0,0,0,3.857142857142857,3.86,0.0,.000,1.2857142857142858,1.286,5.142857142857143,5.1,6.428571428571429,6.4,4.285714285714286,4.3,0.6666666666666666,0.7
Dirk van 't Klooster,2014,Hoofdklasse Honkbal (NLD),0,1,2.3333333333333335,2.1,2,0,0,0,2,0,0,9,9,3,2,32,0,0,1,0.0,0.0,0.0,.000,0.8571428571428571,0.857,7.7142857142857135,7.7,0.0,0.0,7.7142857142857135,7.7,0.0,0.0
Dirk van 't Klooster,2015,Hoofdklasse Honkbal (NLD),0,1,1.0,1.0,2,2,2,0,0,1,0,5,6,3,0,20,0,0,0,18.0,18.0,0.0,.000,2.0,2.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny Breek,2016,Hoofdklasse Honkbal (NLD),12,14,61.666666666666664,61.2,70,48,44,49,44,7,0,241,304,73,56,1138,3,9,0,6.421621621621622,6.42,0.25,.250,1.9297297297297298,1.93,10.216216216216216,10.2,7.151351351351352,7.2,6.421621621621622,6.4,0.8979591836734694,0.9
Donny Breek,2017,Hoofdklasse Honkbal (NLD),12,14,59.333333333333336,59.1,63,51,44,46,48,5,0,231,286,61,54,1122,3,3,0,6.674157303370786,6.67,0.5,.500,1.8370786516853932,1.837,9.5561797752809,9.6,6.97752808988764,7.0,7.280898876404494,7.3,1.0434782608695652,1.0
Donny Breek,2018,Hoofdklasse Honkbal (NLD),0,1,2.0,2.0,0,0,0,1,1,0,0,6,7,2,3,30,0,0,0,0.0,0.0,0.0,.000,0.5,0.5,0.0,0.0,4.5,4.5,4.5,4.5,1.0,1.0
Duco Nuijten,2017,Hoofdklasse Honkbal (NLD),0,2,2.0,2.0,1,3,2,3,0,1,0,7,11,4,2,40,0,0,0,9.0,9.0,0.0,.000,2.0,2.0,4.5,4.5,13.5,13.5,0.0,0.0,0.0,0.0
Dudley Leonora,2016,Hoofdklasse Honkbal (NLD),0,1,0.3333333333333333,0.1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.0,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duko Jansen,2010,Hoofdklasse Honkbal (NLD),15,16,92.0,92.0,85,47,42,27,48,10,0,346,388,99,112,0,6,3,0,4.108695652173913,4.11,0.6666666666666666,.666,1.2173913043478262,1.217,8.315217391304348,8.3,2.641304347826087,2.6,4.695652173913044,4.7,1.7777777777777777,1.8
Duko Jansen,2011,Hoofdklasse Honkbal (NLD),15,15,81.33333333333333,81.1,88,53,44,31,40,11,0,320,372,95,95,0,5,4,0,4.868852459016393,4.87,0.5555555555555556,.555,1.4631147540983607,1.463,9.737704918032787,9.7,3.430327868852459,3.4,4.426229508196721,4.4,1.2903225806451613,1.3
Duko Jansen,2012,Hoofdklasse Honkbal (NLD),11,12,54.0,54.0,60,33,24,25,29,7,1,209,248,52,68,844,2,4,0,4.0,4.0,0.3333333333333333,.333,1.5740740740740742,1.574,10.0,10.0,4.166666666666667,4.2,4.833333333333333,4.8,1.16,1.2
Duko Jansen,2013,Hoofdklasse Honkbal (NLD),1,23,34.666666666666664,34.2,32,15,13,13,16,7,1,123,147,25,53,524,1,1,6,3.3750000000000004,3.38,0.5,.500,1.2980769230769231,1.298,8.307692307692308,8.3,3.3750000000000004,3.4,4.153846153846154,4.2,1.2307692307692308,1.2
Duko Jansen,2014,Hoofdklasse Honkbal (NLD),14,21,95.66666666666667,95.2,104,74,50,43,41,15,1,376,448,101,124,1517,6,8,1,4.70383275261324,4.7,0.42857142857142855,.428,1.5365853658536586,1.537,9.78397212543554,9.8,4.045296167247386,4.0,3.8571428571428568,3.9,0.9534883720930233,1.0
Dushan Ruzic,2010,Hoofdklasse Honkbal (NLD),9,23,94.0,94.0,47,17,14,29,95,5,1,308,357,69,104,0,12,0,4,1.3404255319148937,1.34,1.0,1.000,0.8085106382978723,0.809,4.5,4.5,2.776595744680851,2.8,9.095744680851064,9.1,3.2758620689655173,3.3
Dushan Ruzic,2012,Hoofdklasse Honkbal (NLD),0,30,60.00000000000001,60.0,52,26,19,13,65,7,4,220,249,34,73,894,4,4,8,2.8499999999999996,2.85,0.5,.500,1.0833333333333333,1.083,7.799999999999999,7.8,1.9499999999999997,1.9,9.749999999999998,9.7,5.0,5.0
Dylan Farley,2019,Hoofdklasse Honkbal (NLD),0,1,0.3333333333333333,0.1,1,3,3,3,0,0,0,1,5,1,0,24,0,0,0,81.0,81.0,0.0,.000,12.0,12.0,27.0,27.0,81.0,81.0,0.0,0.0,0.0,0.0
EVERTSE Jan,2020,Hoofdklasse Honkbal (NLD),0,2,2.0,2.0,0,2,0,4,0,0,0,6,10,0,4,42,0,0,0,0.0,0.0,0.0,.000,2.0,2.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
Eddie Aucoin,2010,Hoofdklasse Honkbal (NLD),15,15,103.0,103.0,68,25,18,21,74,2,0,358,389,85,127,0,7,5,0,1.5728155339805825,1.57,0.5833333333333334,.583,0.8640776699029126,0.864,5.941747572815534,5.9,1.8349514563106797,1.8,6.466019417475728,6.5,3.5238095238095237,3.5
Eddie Aucoin,2011,Hoofdklasse Honkbal (NLD),18,18,128.33333333333331,128.1,106,32,32,16,100,4,0,462,487,121,136,0,13,2,0,2.2441558441558445,2.24,0.8666666666666667,.866,0.9506493506493507,0.951,7.433766233766235,7.4,1.1220779220779222,1.1,7.012987012987014,7.0,6.25,6.2
Eddie Aucoin,2013,Hoofdklasse Honkbal (NLD),9,10,66.33333333333334,66.1,60,14,13,9,43,2,0,240,253,71,65,856,3,1,0,1.7638190954773867,1.76,0.75,.750,1.0402010050251256,1.04,8.140703517587939,8.1,1.2211055276381908,1.2,5.834170854271356,5.8,4.777777777777778,4.8
Eddie Oropesa,2014,Hoofdklasse Honkbal (NLD),1,12,20.0,20.0,28,35,28,24,3,4,1,82,115,23,28,407,0,5,0,12.6,12.6,0.0,.000,2.6,2.6,12.6,12.6,10.8,10.8,1.35,1.4,0.125,0.1
Eduardo Guerra,2018,Hoofdklasse Honkbal (NLD),1,3,7.333333333333333,7.1,4,9,7,6,4,4,0,26,38,11,6,126,0,1,0,8.590909090909092,8.59,0.0,.000,1.3636363636363638,1.364,4.909090909090909,4.9,7.363636363636364,7.4,4.909090909090909,4.9,0.6666666666666666,0.7
Elton Koeiman,2012,Hoofdklasse Honkbal (NLD),16,19,122.66666666666666,122.2,166,88,68,31,58,8,2,509,570,150,136,1892,3,14,0,4.989130434782609,4.99,0.17647058823529413,.176,1.6059782608695654,1.606,12.179347826086957,12.2,2.274456521739131,2.3,4.255434782608696,4.3,1.8709677419354838,1.9
Elton Koeiman,2013,Hoofdklasse Honkbal (NLD),16,18,116.0,116.0,147,67,56,20,41,4,0,463,506,127,155,1609,5,10,0,4.344827586206897,4.34,0.3333333333333333,.333,1.4396551724137931,1.44,11.405172413793103,11.4,1.5517241379310345,1.6,3.1810344827586206,3.2,2.05,2.0
Elton Koeiman,2014,Hoofdklasse Honkbal (NLD),12,12,64.66666666666666,64.2,60,26,15,15,35,4,0,246,266,61,87,1000,6,4,0,2.0876288659793816,2.09,0.6,.600,1.1597938144329898,1.16,8.350515463917526,8.4,2.0876288659793816,2.1,4.871134020618557,4.9,2.3333333333333335,2.3
Elton Koeiman,2015,Hoofdklasse Honkbal (NLD),13,17,80.66666666666667,80.2,96,45,36,22,35,7,0,319,360,93,96,1201,5,5,0,4.016528925619834,4.02,0.5,.500,1.462809917355372,1.463,10.710743801652892,10.7,2.4545454545454546,2.5,3.90495867768595,3.9,1.5909090909090908,1.6
Elton Koeiman,2016,Hoofdklasse Honkbal (NLD),16,18,99.0,99.0,122,62,47,31,61,6,0,398,445,100,114,1495,4,9,0,4.2727272727272725,4.27,0.3076923076923077,.307,1.5454545454545454,1.545,11.090909090909092,11.1,2.8181818181818183,2.8,5.545454545454546,5.5,1.967741935483871,2.0
Elton Koeiman,2017,Hoofdklasse Honkbal (NLD),11,21,92.66666666666667,92.2,88,38,25,24,50,4,0,355,387,105,101,1378,11,2,0,2.4280575539568345,2.43,0.8461538461538461,.846,1.20863309352518,1.209,8.546762589928058,8.5,2.330935251798561,2.3,4.856115107913669,4.9,2.0833333333333335,2.1
Elton Koeiman,2018,Hoofdklasse Honkbal (NLD),13,20,84.99999999999999,84.0,84,28,26,19,36,4,0,324,352,106,99,1271,4,3,0,2.7529411764705887,2.75,0.5714285714285714,.571,1.211764705882353,1.212,8.894117647058826,8.9,2.0117647058823533,2.0,3.8117647058823536,3.8,1.894736842105263,1.9
Elton Koeiman,2019,Hoofdklasse Honkbal (NLD),3,18,38.33333333333333,38.1,40,17,12,10,18,4,0,146,165,41,46,608,1,0,0,2.8173913043478263,2.82,1.0,1.000,1.3043478260869568,1.304,9.391304347826088,9.4,2.347826086956522,2.3,4.22608695652174,4.2,1.8,1.8
Emeron Lourens,2011,Hoofdklasse Honkbal (NLD),0,1,0.3333333333333333,0.1,0,0,0,2,0,1,0,1,4,0,1,0,0,0,0,0.0,0.0,0.0,.000,6.0,6.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0
Emerson Paula,2012,Hoofdklasse Honkbal (NLD),1,2,8.666666666666668,8.2,10,7,7,4,5,0,1,30,37,6,12,126,0,1,0,7.269230769230768,7.27,0.0,.000,1.6153846153846152,1.615,10.384615384615383,10.4,4.153846153846153,4.2,5.192307692307692,5.2,1.25,1.2
Enoch Deaton,2012,Hoofdklasse Honkbal (NLD),2,2,15.0,15.0,10,4,3,5,13,0,0,53,58,12,19,221,1,0,0,1.8,1.8,1.0,1.000,1.0,1.0,6.0,6.0,3.0,3.0,7.8,7.8,2.6,2.6
Enoch Deaton,2015,Hoofdklasse Honkbal (NLD),11,13,72.0,72.0,78,47,30,29,41,0,0,289,331,68,96,1185,4,5,1,3.75,3.75,0.4444444444444444,.444,1.4861111111111112,1.486,9.75,9.8,3.625,3.6,5.125,5.1,1.4137931034482758,1.4
Erwin Bonis,2012,Hoofdklasse Honkbal (NLD),0,1,1.0,1.0,1,0,0,0,1,0,0,4,4,2,0,16,0,0,0,0.0,0.0,0.0,.000,1.0,1.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0
Evan Porter,2012,Hoofdklasse Honkbal (NLD),0,1,1.3333333333333333,1.1,1,1,1,0,1,0,0,5,5,1,2,14,0,0,0,6.75,6.75,0.0,.000,0.75,0.75,6.75,6.8,0.0,0.0,6.75,6.8,0.0,0.0
Evan Simons,2014,Hoofdklasse Honkbal (NLD),18,21,113.33333333333331,113.1,112,67,54,71,45,6,0,426,520,134,135,1831,1,12,0,4.288235294117648,4.29,0.07692307692307693,.076,1.6147058823529414,1.615,8.894117647058826,8.9,5.638235294117648,5.6,3.5735294117647065,3.6,0.6338028169014085,0.6
Evan Simons,2015,Hoofdklasse Honkbal (NLD),12,20,66.66666666666666,66.2,103,77,61,35,28,6,2,287,344,86,77,1147,0,11,0,8.235000000000001,8.24,0.0,.000,2.0700000000000003,2.07,13.905000000000001,13.9,4.7250000000000005,4.7,3.7800000000000007,3.8,0.8,0.8
Ewout Bos,2010,Hoofdklasse Honkbal (NLD),0,25,40.33333333333334,40.1,59,36,30,14,22,2,0,175,197,46,45,0,1,3,3,6.694214876033056,6.69,0.25,.250,1.8099173553719003,1.81,13.165289256198344,13.2,3.1239669421487597,3.1,4.909090909090908,4.9,1.5714285714285714,1.6
FLORANUS Wendell,2020,Hoofdklasse Honkbal (NLD),8,30,56.66666666666667,56.2,32,26,8,30,100,4,0,198,236,30,36,1002,0,4,10,1.2705882352941176,1.27,0.0,.000,1.0941176470588234,1.094,5.08235294117647,5.1,4.764705882352941,4.8,15.88235294117647,15.9,3.3333333333333335,3.3
FLORANUSendell,2020,Hoofdklasse Honkbal (NLD),0,2,2.0,2.0,4,0,0,0,2,0,0,10,10,2,2,38,2,0,0,0.0,0.0,1.0,1.000,2.0,2.0,18.0,18.0,0.0,0.0,9.0,9.0,0.0,0.0
FRANSEN Arij,2020,Hoofdklasse Honkbal (NLD),0,16,27.333333333333332,27.1,12,4,4,8,20,0,0,88,100,32,28,400,2,0,10,1.3170731707317074,1.32,1.0,1.000,0.7317073170731707,0.732,3.951219512195122,4.0,2.6341463414634148,2.6,6.585365853658537,6.6,2.5,2.5
Finn Blokker,2018,Hoofdklasse Honkbal (NLD),0,1,1.3333333333333333,1.1,1,1,1,2,2,0,0,5,7,1,1,27,0,0,0,6.75,6.75,0.0,.000,2.25,2.25,6.75,6.8,13.5,13.5,13.5,13.5,1.0,1.0
Floris Timmer,2013,Hoofdklasse Honkbal (NLD),1,2,8.0,8.0,3,1,1,3,1,2,0,26,31,18,3,113,1,0,0,1.125,1.12,1.0,1.000,0.75,0.75,3.375,3.4,3.375,3.4,1.125,1.1,0.3333333333333333,0.3
