PlayerName,Year,League,g,pa,ab,r,h,rbi,2b,3b,hr,bb,sb,cs,hbp,sh,sf,so,ibb,gdp,MainPos,Pos_1b,Pos_2b,Pos_3b,Pos_c,Pos_cf,Pos_dh,Pos_lf,Pos_p,Pos_ph,Pos_pr,Pos_rf,Pos_ss,avg_value,avg_label,obp_value,obp_label,slg_value,slg_label,ops_value,ops_label,iso_value,iso_label
Keiji Uezono,2016,Hoofdklasse Honkbal (NLD),12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,12,0,0,0,0,0.0,.000,0.33978039404472826,.339,0.0,.000,,.000,0.0,.000
Kelvi Martinez,2013,Hoofdklasse Honkbal (NLD),26,97,93,3,22,4,1,0,0,2,1,2,2,0,0,18,0,4,Right Fielder,0,0,0,0,10,0,1,0,0,0,17,0,0.23655913978494625,.236,0.3397311637778564,.339,0.24731182795698925,.247,0.5153530650703912,.515,0.010752688172043012,.010
Kelvi Martinez,2014,Hoofdklasse Honkbal (NLD),39,122,108,7,25,6,1,0,0,5,4,1,4,4,1,23,0,0,Center Fielder,0,0,0,0,21,4,10,0,4,0,5,0,0.23148148148148148,.231,0.3396785229586067,.339,0.24074074074074073,.240,0.5194292653309046,.519,0.009259259259259259,.009
Kelvin Knape,2013,Hoofdklasse Honkbal (NLD),7,22,19,1,2,2,0,0,0,1,1,0,0,2,0,8,0,0,Shortstop,0,1,0,0,0,0,0,0,1,0,0,7,0.10526315789473684,.105,0.33964691082307374,.339,0.10526315789473684,.105,0.2416267942583732,.241,0.0,.000
Kelvin Knape,2014,Hoofdklasse Honkbal (NLD),28,53,44,3,3,1,0,0,0,8,0,0,0,1,0,19,0,1,Second Baseman,0,24,0,0,0,0,0,0,1,0,0,3,0.06818181818181818,.068,0.33959744819741855,.339,0.06818181818181818,.068,0.27572898799313894,.275,0.0,.000
Kelvin Knape,2020,Hoofdklasse Honkbal (NLD),58,176,148,12,26,2,2,0,0,26,2,2,0,2,0,40,0,4,Second Baseman,0,24,18,0,0,0,0,4,0,0,0,22,0.17567567567567569,.175,0.3395426289310839,.339,0.1891891891891892,.189,0.48464373464373467,.484,0.013513513513513514,.013
Kendrick Delima,2018,Hoofdklasse Honkbal (NLD),30,116,104,8,29,7,2,0,0,9,1,0,2,0,0,16,1,3,First Baseman,20,0,0,0,0,10,0,5,1,0,0,0,0.27884615384615385,.278,0.33955400136774794,.339,0.2980769230769231,.298,0.6515251989389921,.651,0.019230769230769232,.019
Kenny Berkenbosch,2010,Hoofdklasse Honkbal (NLD),51,218,187,27,59,25,15,1,1,23,3,1,2,1,3,29,2,7,First Baseman,37,0,0,0,0,7,8,0,0,0,0,0,0.3155080213903743,.315,0.339638314197822,.339,0.42245989304812837,.422,0.816955305892165,.816,0.10695187165775401,.106
Kenny Berkenbosch,2011,Hoofdklasse Honkbal (NLD),34,131,119,8,34,10,3,0,1,7,1,0,3,1,1,10,0,5,Left Fielder,0,0,0,0,0,3,31,0,1,0,0,0,0.2857142857142857,.285,0.33963484963569357,.339,0.33613445378151263,.336,0.6720123163769325,.672,0.05042016806722689,.050
Kenny Berkenbosch,2012,Hoofdklasse Honkbal (NLD),49,211,192,36,53,30,8,0,4,14,4,1,3,0,1,27,1,7,Left Fielder,1,0,0,0,0,8,40,0,0,0,0,0,0.2760416666666667,.276,0.33963019403226147,.339,0.3802083333333333,.380,0.716701224328594,.716,0.10416666666666667,.104
Kenny Berkenbosch,2013,Hoofdklasse Honkbal (NLD),47,204,165,38,57,20,9,0,2,27,9,5,5,0,7,10,0,5,First Baseman,27,0,0,0,0,0,22,0,0,0,0,0,0.34545454545454546,.345,0.33976844806911494,.339,0.43636363636363634,.436,0.8726381461675579,.872,0.09090909090909091,.090
Kenny Berkenbosch,2014,Hoofdklasse Honkbal (NLD),58,250,207,42,63,46,16,0,7,35,4,1,4,0,1,18,3,6,First Baseman,46,0,0,0,0,8,4,0,0,0,2,0,0.30434782608695654,.304,0.3399088573568633,.339,0.4830917874396135,.483,0.9030917874396135,.903,0.178743961352657,.178
Kenny Berkenbosch,2015,Hoofdklasse Honkbal (NLD),50,222,187,34,59,31,17,1,1,28,4,1,2,0,4,18,1,6,First Baseman,28,0,0,0,0,21,4,0,0,0,0,0,0.3155080213903743,.315,0.3400104840118819,.340,0.43315508021390375,.433,0.8385604856193092,.838,0.11764705882352941,.117
Kenny Berkenbosch,2016,Hoofdklasse Honkbal (NLD),49,194,160,31,55,36,14,2,1,22,7,0,6,1,4,18,1,9,First Baseman,36,0,2,0,0,10,1,0,3,0,0,0,0.34375,.343,0.34013638679686464,.340,0.475,.475,0.9079896907216495,.907,0.13125,.131
Kenny Berkenbosch,2017,Hoofdklasse Honkbal (NLD),56,239,191,43,65,46,20,2,3,37,6,1,4,1,6,24,0,9,First Baseman,41,0,0,0,0,15,0,0,1,0,0,0,0.3403141361256545,.340,0.34030855422694206,.340,0.5130890052356021,.513,0.9566036495870665,.956,0.17277486910994763,.172
Kenny Berkenbosch,2018,Hoofdklasse Honkbal (NLD),55,248,199,42,59,37,16,3,6,29,5,1,14,1,5,29,0,3,First Baseman,54,0,0,0,0,1,0,0,0,0,0,0,0.2964824120603015,.296,0.34043100809705334,.340,0.49748743718592964,.497,0.9087777597665748,.908,0.20100502512562815,.201
Kenny Berkenbosch,2019,Hoofdklasse Honkbal (NLD),51,219,194,25,56,42,6,1,5,16,5,1,5,1,2,27,1,5,First Baseman,51,0,0,0,0,0,0,0,0,0,0,0,0.28865979381443296,.288,0.34045494009376626,.340,0.4072164948453608,.407,0.7633808784070046,.763,0.11855670103092783,.118
Kenny George,2018,Hoofdklasse Honkbal (NLD),25,96,88,6,15,4,1,0,1,7,0,0,0,0,1,19,0,0,First Baseman,17,0,0,0,0,8,0,0,0,0,0,0,0.17045454545454544,.170,0.3403807844743217,.340,0.2159090909090909,.215,0.44507575757575757,.445,0.045454545454545456,.045
Kenny Rinkema,2010,Hoofdklasse Honkbal (NLD),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Second Baseman,0,1,0,0,0,0,0,0,0,1,0,0,0.0,.000,0.34037842190016104,.340,0.0,.000,0.0,.000,0.0,.000
Kenny Rinkema,2011,Hoofdklasse Honkbal (NLD),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Fielder,0,0,0,0,0,1,0,0,0,1,1,0,0.0,.000,0.34037842190016104,.340,0.0,.000,,.000,0.0,.000
Kenny Rinkema,2012,Hoofdklasse Honkbal (NLD),14,20,17,2,3,0,0,0,0,1,1,1,0,2,0,7,0,0,Catcher,0,0,0,9,0,1,0,0,1,3,0,0,0.17647058823529413,.176,0.34035893734558476,.340,0.17647058823529413,.176,0.3764705882352941,.376,0.0,.000
Kenny van Kampen,2010,Hoofdklasse Honkbal (NLD),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.34035893734558476,.340,0.0,.000,,.000,0.0,.000
Kenny van den Branden,2014,Hoofdklasse Honkbal (NLD),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,15,0,0,0,0,0.0,.000,0.34035893734558476,.340,0.0,.000,,.000,0.0,.000
Kenny van den Branden,2015,Hoofdklasse Honkbal (NLD),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,17,0,0,0,0,0.0,.000,0.34035893734558476,.340,0.0,.000,,.000,0.0,.000
Kenny van den Branden,2016,Hoofdklasse Honkbal (NLD),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,17,0,0,0,0,0.0,.000,0.34035893734558476,.340,0.0,.000,,.000,0.0,.000
Kevin Bosch,2014,Hoofdklasse Honkbal (NLD),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.34035893734558476,.340,0.0,.000,,.000,0.0,.000
Kevin Bosch,2015,Hoofdklasse Honkbal (NLD),8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,8,0,0,0,0,0.0,.000,0.34035893734558476,.340,0.0,.000,,.000,0.0,.000
Kevin Dirksen,2010,Hoofdklasse Honkbal (NLD),31,61,55,7,12,2,2,0,0,5,1,0,1,0,0,11,0,1,Third Baseman,0,2,10,0,0,2,6,0,8,3,8,0,0.21818181818181817,.218,0.34033977787489683,.340,0.2545454545454545,.254,0.5496274217585693,.549,0.03636363636363636,.036
Kevin Dirksen,2011,Hoofdklasse Honkbal (NLD),40,152,136,16,35,13,4,0,1,6,1,0,3,6,0,14,1,2,Left Fielder,0,0,0,0,0,1,37,0,1,1,0,0,0.25735294117647056,.257,0.3402931291362046,.340,0.3088235294117647,.308,0.6048761609907121,.604,0.051470588235294115,.051
Kevin Dirksen,2012,Hoofdklasse Honkbal (NLD),45,171,143,21,39,17,4,0,0,18,1,0,5,4,1,23,0,3,Left Fielder,0,0,0,0,0,2,42,0,2,1,0,0,0.2727272727272727,.272,0.34031949943243167,.340,0.3006993006993007,.300,0.6632724001145054,.663,0.027972027972027972,.027
Kevin Dirksen,2013,Hoofdklasse Honkbal (NLD),51,208,167,29,49,36,7,2,4,31,3,1,2,3,5,17,0,7,Left Fielder,0,0,0,0,0,3,48,0,1,0,0,0,0.2934131736526946,.293,0.34039700312404964,.340,0.4311377245508982,.431,0.8253684937816674,.825,0.1377245508982036,.137
Kevin Dirksen,2014,Hoofdklasse Honkbal (NLD),38,150,126,25,38,26,9,1,2,18,2,1,4,0,1,22,1,2,Left Fielder,1,0,0,0,3,0,37,0,0,0,0,0,0.30158730158730157,.301,0.34046563652181117,.340,0.4365079365079365,.436,0.8431746031746032,.843,0.1349206349206349,.134
Kevin Dirksen,2015,Hoofdklasse Honkbal (NLD),50,203,175,19,51,28,7,1,1,12,0,0,6,4,4,23,2,3,Left Fielder,1,0,0,0,2,5,44,0,1,0,0,0,0.2914285714285714,.291,0.34047863648586224,.340,0.36,.360,0.7097536945812808,.709,0.06857142857142857,.068
Kevin Dirksen,2016,Hoofdklasse Honkbal (NLD),49,186,153,31,47,29,13,0,2,23,6,0,6,0,3,25,1,2,Left Fielder,11,0,0,0,0,3,43,0,3,0,0,0,0.30718954248366015,.307,0.34057277428506505,.340,0.43137254901960786,.431,0.8453510436432639,.845,0.12418300653594772,.124
Kevin Dirksen,2017,Hoofdklasse Honkbal (NLD),50,207,179,24,47,23,9,1,1,23,0,1,4,0,0,24,1,10,Left Fielder,0,1,0,0,0,0,50,0,2,0,0,0,0.26256983240223464,.262,0.34060372687891083,.340,0.3407821229050279,.340,0.703100963484738,.703,0.0782122905027933,.078
Kevin Geestman,2014,Hoofdklasse Honkbal (NLD),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,3,0,0,0,0,0.0,.000,0.34060372687891083,.340,0.0,.000,,.000,0.0,.000
Kevin Geestman,2015,Hoofdklasse Honkbal (NLD),31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,31,0,0,0,0,0.0,.000,0.34060372687891083,.340,0.0,.000,,.000,0.0,.000
Kevin Geestman,2016,Hoofdklasse Honkbal (NLD),22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,1,0,0,0,0,0,0,21,1,0,0,0,0.0,.000,0.34060138484917246,.340,0.0,.000,0.0,.000,0.0,.000
Kevin Gerard,2012,Hoofdklasse Honkbal (NLD),23,69,58,8,12,2,2,0,0,9,2,1,1,0,1,12,0,2,Designated Hitter,0,8,1,0,0,10,0,0,2,0,0,3,0.20689655172413793,.206,0.3405910652920962,.340,0.2413793103448276,.241,0.5602198900549725,.560,0.034482758620689655,.034
Kevin Heijstek,2010,Hoofdklasse Honkbal (NLD),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,14,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2011,Hoofdklasse Honkbal (NLD),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,15,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2012,Hoofdklasse Honkbal (NLD),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,17,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2013,Hoofdklasse Honkbal (NLD),21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,21,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2014,Hoofdklasse Honkbal (NLD),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,20,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2015,Hoofdklasse Honkbal (NLD),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,16,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2016,Hoofdklasse Honkbal (NLD),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,7,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2017,Hoofdklasse Honkbal (NLD),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,20,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2018,Hoofdklasse Honkbal (NLD),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,18,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Heijstek,2019,Hoofdklasse Honkbal (NLD),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,17,0,0,0,0,0.0,.000,0.3405910652920962,.340,0.0,.000,,.000,0.0,.000
Kevin Karper,2015,Hoofdklasse Honkbal (NLD),1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Left Fielder,0,0,0,0,0,0,1,0,1,0,0,0,0.0,.000,0.34060012920784594,.340,0.0,.000,,.000,0.0,.000
Kevin Karper,2016,Hoofdklasse Honkbal (NLD),1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Left Fielder,0,0,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,.333,0.3405999793821518,.340,0.3333333333333333,.333,0.6666666666666666,.666,0.0,.000
Kevin Karper,2017,Hoofdklasse Honkbal (NLD),4,7,6,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,Left Fielder,0,0,0,0,0,1,3,0,0,0,0,0,0.16666666666666666,.166,0.3405973390510748,.340,0.16666666666666666,.166,0.45238095238095233,.452,0.0,.000
Kevin Kelly,2014,Hoofdklasse Honkbal (NLD),28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,28,0,0,0,0,0.0,.000,0.3405973390510748,.340,0.0,.000,,.000,0.0,.000
Kevin Kelly,2015,Hoofdklasse Honkbal (NLD),29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,29,0,0,0,0,0.0,.000,0.3405973390510748,.340,0.0,.000,,.000,0.0,.000
Kevin Kelly,2016,Hoofdklasse Honkbal (NLD),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,24,0,0,0,0,0.0,.000,0.3405973390510748,.340,0.0,.000,,.000,0.0,.000
Kevin Kelly,2017,Hoofdklasse Honkbal (NLD),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,20,0,0,0,0,0.0,.000,0.3405973390510748,.340,0.0,.000,,.000,0.0,.000
Kevin Kelly,2018,Hoofdklasse Honkbal (NLD),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,5,0,0,0,0,0.0,.000,0.3405973390510748,.340,0.0,.000,,.000,0.0,.000
Kevin Kelly,2019,Hoofdklasse Honkbal (NLD),31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,31,0,0,0,0,0.0,.000,0.3405973390510748,.340,0.0,.000,,.000,0.0,.000
Kevin Kelly,2020,Hoofdklasse Honkbal (NLD),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,32,0,0,0,0,0.0,.000,0.3405973390510748,.340,0.0,.000,,.000,0.0,.000
Kevin Knollenberg,2014,Hoofdklasse Honkbal (NLD),2,5,5,0,1,1,1,0,0,0,0,0,0,0,0,3,0,1,Designated Hitter,0,0,0,0,0,1,0,0,1,0,0,0,0.2,.200,0.34059250809183805,.340,0.4,.400,0.6000000000000001,.600,0.2,.200
Kevin Loos,2012,Hoofdklasse Honkbal (NLD),1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Right Fielder,0,0,0,0,0,0,0,0,1,0,1,0,1.0,1.000,0.3405970395415,.340,1.0,1.000,2.0,.000,0.0,.000
Kevin Loos,2013,Hoofdklasse Honkbal (NLD),1,4,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Designated Hitter,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,.333,0.3406014210909691,.340,0.3333333333333333,.333,0.8333333333333333,.833,0.0,.000
Kevin Miner,2010,Hoofdklasse Honkbal (NLD),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,17,0,1,0,0,0.0,.000,0.3406014210909691,.340,0.0,.000,,.000,0.0,.000
Kevin Miner,2011,Hoofdklasse Honkbal (NLD),18,7,7,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,0,2,16,1,0,0,0,0.2857142857142857,.285,0.34059878099897617,.340,0.2857142857142857,.285,0.5714285714285714,.571,0.0,.000
Kevin Miner,2012,Hoofdklasse Honkbal (NLD),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,16,0,0,0,0,0.0,.000,0.34059878099897617,.340,0.0,.000,,.000,0.0,.000
Kevin Miner,2013,Hoofdklasse Honkbal (NLD),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,14,0,0,0,0,0.0,.000,0.34059878099897617,.340,0.0,.000,,.000,0.0,.000
Kevin Moesquit,2014,Hoofdklasse Honkbal (NLD),36,162,130,20,43,22,8,2,3,24,4,4,1,2,1,9,4,5,Second Baseman,0,35,2,1,0,0,0,0,0,0,0,0,0.33076923076923076,.330,0.3407142513950759,.340,0.49230769230769234,.492,0.9367521367521368,.936,0.16153846153846155,.161
Kevin Moesquit,2015,Hoofdklasse Honkbal (NLD),50,233,201,45,65,29,9,4,2,25,12,4,2,3,1,19,1,6,Second Baseman,0,39,9,0,0,3,0,0,1,0,0,3,0.32338308457711445,.323,0.34080754365286037,.340,0.43781094527363185,.437,0.8369525761749195,.836,0.11442786069651742,.114
Kevin Moesquit,2016,Hoofdklasse Honkbal (NLD),51,230,189,39,60,33,10,1,4,30,4,3,2,4,5,34,0,7,Second Baseman,0,29,29,0,0,0,0,0,0,0,0,2,0.31746031746031744,.317,0.3409006937887434,.340,0.4444444444444444,.444,0.8444444444444444,.844,0.12698412698412698,.126
Kevin Nieveld,2010,Hoofdklasse Honkbal (NLD),9,17,15,2,4,0,3,0,0,2,0,0,0,0,0,6,0,0,Third Baseman,0,0,4,0,0,0,1,3,2,0,1,0,0.26666666666666666,.266,0.34090209412263717,.340,0.4666666666666667,.466,0.8196078431372549,.819,0.2,.200
Kevin Nieveld,2011,Hoofdklasse Honkbal (NLD),28,65,52,4,5,4,1,0,0,10,0,2,0,2,1,24,0,1,First Baseman,8,8,2,1,1,1,2,6,5,0,1,0,0.09615384615384616,.096,0.3408531414973057,.340,0.11538461538461539,.115,0.34615384615384615,.346,0.019230769230769232,.019
Kevin Nieveld,2012,Hoofdklasse Honkbal (NLD),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Designated Hitter,0,0,0,0,0,1,0,0,1,0,0,0,0.0,.000,0.34085081067035017,.340,0.0,.000,0.0,.000,0.0,.000
Kevin Nieveld,2013,Hoofdklasse Honkbal (NLD),34,126,102,9,17,4,1,0,0,20,0,0,2,2,0,24,0,1,First Baseman,32,0,0,0,0,2,0,0,2,0,0,0,0.16666666666666666,.166,0.3408238420912389,.340,0.17647058823529413,.176,0.4859943977591037,.485,0.00980392156862745,.009
Kevin Nieveld,2014,Hoofdklasse Honkbal (NLD),26,84,69,5,15,6,1,1,0,9,0,0,3,3,0,17,0,2,Third Baseman,0,0,9,0,0,4,9,0,6,0,3,0,0.21739130434782608,.217,0.3408127172287585,.340,0.2608695652173913,.260,0.5822981366459627,.582,0.043478260869565216,.043
Kevin Nieveld,2015,Hoofdklasse Honkbal (NLD),28,110,95,7,26,7,3,0,0,8,0,1,5,0,2,15,0,3,First Baseman,27,0,0,0,0,0,1,1,0,0,0,0,0.2736842105263158,.273,0.34082302448876545,.340,0.30526315789473685,.305,0.6598086124401914,.659,0.031578947368421054,.031
Kevin Nieveld,2016,Hoofdklasse Honkbal (NLD),51,190,156,24,43,25,12,0,0,29,4,0,3,0,2,32,0,4,Left Fielder,2,0,1,0,0,0,46,5,7,0,1,0,0.27564102564102566,.275,0.3408928291549401,.340,0.3525641025641026,.352,0.7473009446693657,.747,0.07692307692307693,.076
Kevin Nieveld,2017,Hoofdklasse Honkbal (NLD),46,197,152,35,50,13,14,1,1,36,11,3,5,1,2,29,1,6,Left Fielder,1,9,14,1,1,0,20,4,1,0,4,8,0.32894736842105265,.328,0.3410619011324042,.341,0.45394736842105265,.453,0.9209524445631847,.920,0.125,.125
Kevin Nieveld,2018,Hoofdklasse Honkbal (NLD),49,217,196,24,46,17,10,0,2,17,5,3,0,4,0,48,0,5,Second Baseman,0,45,4,0,0,0,2,5,0,0,1,0,0.23469387755102042,.234,0.3409870821753046,.340,0.3163265306122449,.316,0.6066491112574062,.606,0.08163265306122448,.081
Kevin Nieveld,2019,Hoofdklasse Honkbal (NLD),51,216,183,25,43,10,3,0,0,27,0,1,5,0,1,43,0,1,Third Baseman,0,22,31,0,0,0,0,14,1,0,0,2,0.23497267759562843,.234,0.3409962205771593,.340,0.25136612021857924,.251,0.5985883424408014,.598,0.01639344262295082,.016
Kevin Noordzij,2012,Hoofdklasse Honkbal (NLD),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.3409962205771593,.340,0.0,.000,,.000,0.0,.000
Kevin Noordzij,2013,Hoofdklasse Honkbal (NLD),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,14,0,0,0,0,0.0,.000,0.3409962205771593,.340,0.0,.000,,.000,0.0,.000
Kevin Noordzij,2014,Hoofdklasse Honkbal (NLD),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,15,0,0,0,0,0.0,.000,0.3409962205771593,.340,0.0,.000,,.000,0.0,.000
Kevin Noordzij,2015,Hoofdklasse Honkbal (NLD),18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Pitcher,0,1,0,0,0,0,0,17,0,0,1,0,0.0,.000,0.34100069209787076,.341,0.0,.000,,.000,0.0,.000
Kevin Roovers,2010,Hoofdklasse Honkbal (NLD),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,7,0,0,0,0,0.0,.000,0.34100069209787076,.341,0.0,.000,,.000,0.0,.000
Kevin Roovers,2011,Hoofdklasse Honkbal (NLD),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,13,0,0,0,0,0.0,.000,0.34100069209787076,.341,0.0,.000,,.000,0.0,.000
Kevin Roovers,2013,Hoofdklasse Honkbal (NLD),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.34100069209787076,.341,0.0,.000,,.000,0.0,.000
Kevin Weijgertse,2013,Hoofdklasse Honkbal (NLD),30,95,81,8,19,13,5,0,0,9,1,0,1,4,0,15,0,4,First Baseman,21,5,0,0,0,3,0,0,7,1,0,0,0.2345679012345679,.234,0.34097767048883526,.340,0.2962962962962963,.296,0.6015594541910332,.601,0.06172839506172839,.061
Kevin Weijgertse,2014,Hoofdklasse Honkbal (NLD),51,218,192,26,56,22,8,1,3,19,0,4,2,1,3,29,1,3,First Baseman,48,0,3,0,0,0,0,0,0,0,0,0,0.2916666666666667,.291,0.3410024984596218,.341,0.390625,.390,0.7484231651376148,.748,0.09895833333333333,.098
Kevin Weijgertse,2015,Hoofdklasse Honkbal (NLD),49,186,171,17,29,8,7,1,0,10,1,0,2,2,1,27,0,6,Third Baseman,10,0,27,0,0,12,1,1,1,0,0,0,0.1695906432748538,.169,0.34085084225403545,.340,0.2222222222222222,.222,0.44265232974910396,.442,0.05263157894736842,.052
Kevin Weijgertse,2016,Hoofdklasse Honkbal (NLD),51,223,202,20,51,33,9,2,1,12,3,0,3,3,2,40,1,10,First Baseman,46,0,4,0,1,0,0,0,0,0,1,0,0.2524752475247525,.252,0.34079000675219445,.340,0.3316831683168317,.331,0.6321315988101053,.632,0.07920792079207921,.079
Kevin Weijgertse,2017,Hoofdklasse Honkbal (NLD),54,209,181,22,45,18,7,1,1,21,2,2,3,0,4,17,0,4,First Baseman,53,1,0,0,0,0,0,0,0,0,1,0,0.24861878453038674,.248,0.34077500353990653,.340,0.3149171270718232,.314,0.6450606677416797,.645,0.06629834254143646,.066
Kevin Weijgertse,2018,Hoofdklasse Honkbal (NLD),47,185,160,21,45,9,2,1,0,19,8,0,3,3,0,22,0,2,Left Fielder,15,0,0,0,0,1,34,0,1,0,0,0,0.28125,.281,0.3408016485514566,.340,0.30625,.306,0.6684121621621621,.668,0.025,.025
Kevin Windster,2017,Hoofdklasse Honkbal (NLD),8,16,15,3,3,2,0,0,0,0,1,0,0,1,0,5,0,0,Left Fielder,0,2,0,0,0,0,3,0,1,0,3,0,0.2,.200,0.3407851323143223,.340,0.2,.200,0.3875,.387,0.0,.000
Kevin Windster,2018,Hoofdklasse Honkbal (NLD),24,76,60,12,11,4,0,0,0,11,5,3,3,2,0,23,0,3,Left Fielder,0,0,1,0,0,4,15,0,1,2,4,0,0.18333333333333332,.183,0.34077907743663605,.340,0.18333333333333332,.183,0.512280701754386,.512,0.0,.000
